trace,num_requests,num_objects,req_gib,obj_gib,compulsory_miss_ratio,obj_size_req,obj_size_obj,freq_mean,time_span_sec,onehit_count,onehit_ratio
cf_allcolo.ns1907.oracleGeneral.zst,4172259,181718,0.0039,0.0002,0.0436,1.0,1.0,22.9601,604800,65946,0.3629
cf_allcolo.ns1899.oracleGeneral.zst,3395264,260514,0.0032,0.0002,0.0767,1.0,1.0,13.0329,604795,95645,0.3671
cf_allcolo.ns1892.oracleGeneral.zst,1220127,175566,0.0011,0.0002,0.1439,1.0,1.0,6.9497,604797,168390,0.9591
cf_allcolo.ns189.oracleGeneral.zst,62938637,645896,0.0586,0.0006,0.0103,1.0,1.0,97.4439,604804,391830,0.6066
cf_allcolo.ns1880.oracleGeneral.zst,1420914,680276,0.0013,0.0006,0.4788,1.0,1.0,2.0887,604796,584041,0.8585
cf_allcolo.ns1876.oracleGeneral.zst,3772797,344832,0.0035,0.0003,0.0914,1.0,1.0,10.941,604801,120798,0.3503
cf_allcolo.ns185.oracleGeneral.zst,40694148,641555,0.0379,0.0006,0.0158,1.0,1.0,63.4305,604804,357325,0.557
cf_allcolo.ns1849.oracleGeneral.zst,4834707,146954,0.0045,0.0001,0.0304,1.0,1.0,32.8995,604794,60644,0.4127
cf_allcolo.ns1846.oracleGeneral.zst,1783974,973950,0.0017,0.0009,0.5459,1.0,1.0,1.8317,604796,690858,0.7093
cf_allcolo.ns1844.oracleGeneral.zst,5478276,206103,0.0051,0.0002,0.0376,1.0,1.0,26.5803,604798,125973,0.6112
cf_allcolo.ns184.oracleGeneral.zst,25366780,23302410,0.0236,0.0217,0.9186,1.0,1.0,1.0886,604804,21564356,0.9254
cf_allcolo.ns1837.oracleGeneral.zst,4356033,190712,0.0041,0.0002,0.0438,1.0,1.0,22.8409,604792,70706,0.3707
cf_allcolo.ns1836.oracleGeneral.zst,4328583,190906,0.004,0.0002,0.0441,1.0,1.0,22.6739,604797,70148,0.3674
cf_allcolo.ns1832.oracleGeneral.zst,4432307,191080,0.0041,0.0002,0.0431,1.0,1.0,23.1961,604796,71103,0.3721
cf_allcolo.ns183.oracleGeneral.zst,30200049,289283,0.0281,0.0003,0.0096,1.0,1.0,104.3962,604799,124689,0.431
cf_allcolo.ns1823.oracleGeneral.zst,7553388,3299883,0.007,0.0031,0.4369,1.0,1.0,2.289,604786,1902645,0.5766
cf_allcolo.ns181.oracleGeneral.zst,111893686,789260,0.1042,0.0007,0.0071,1.0,1.0,141.7704,604806,724240,0.9176
cf_allcolo.ns180.oracleGeneral.zst,9093760,8336578,0.0085,0.0078,0.9167,1.0,1.0,1.0908,604799,7707390,0.9245
cf_allcolo.ns1799.oracleGeneral.zst,11774039,11469549,0.011,0.0107,0.9741,1.0,1.0,1.0265,604802,11391295,0.9932
cf_allcolo.ns1797.oracleGeneral.zst,1094504,115469,0.001,0.0001,0.1055,1.0,1.0,9.4788,604799,49481,0.4285
cf_allcolo.ns1782.oracleGeneral.zst,11877258,399489,0.0111,0.0004,0.0336,1.0,1.0,29.7311,604801,304410,0.762
cf_allcolo.ns178.oracleGeneral.zst,61873932,668587,0.0576,0.0006,0.0108,1.0,1.0,92.5443,604806,226414,0.3386
cf_allcolo.ns1774.oracleGeneral.zst,4257410,190948,0.004,0.0002,0.0449,1.0,1.0,22.2962,604787,69965,0.3664
cf_allcolo.ns175.oracleGeneral.zst,21906811,608719,0.0204,0.0006,0.0278,1.0,1.0,35.9884,604802,582240,0.9565
cf_allcolo.ns174.oracleGeneral.zst,2035292,114082,0.0019,0.0001,0.0561,1.0,1.0,17.8406,604795,55246,0.4843
cf_allcolo.ns1739.oracleGeneral.zst,3127144,455078,0.0029,0.0004,0.1455,1.0,1.0,6.8717,604797,427725,0.9399
cf_allcolo.ns173.oracleGeneral.zst,1881805,102276,0.0018,0.0001,0.0543,1.0,1.0,18.3993,604783,48830,0.4774
cf_allcolo.ns1715.oracleGeneral.zst,2078285,151280,0.0019,0.0001,0.0728,1.0,1.0,13.738,604798,97407,0.6439
cf_allcolo.ns1708.oracleGeneral.zst,4405690,189958,0.0041,0.0002,0.0431,1.0,1.0,23.193,604801,69972,0.3684
cf_allcolo.ns1703.oracleGeneral.zst,4357969,190109,0.0041,0.0002,0.0436,1.0,1.0,22.9235,604782,69727,0.3668
cf_allcolo.ns1702.oracleGeneral.zst,4327553,190397,0.004,0.0002,0.044,1.0,1.0,22.7291,604792,70012,0.3677
cf_allcolo.ns1701.oracleGeneral.zst,4366819,190301,0.0041,0.0002,0.0436,1.0,1.0,22.9469,604793,69707,0.3663
cf_allcolo.ns1700.oracleGeneral.zst,4353169,190417,0.0041,0.0002,0.0437,1.0,1.0,22.8612,604799,69708,0.3661
cf_allcolo.ns170.oracleGeneral.zst,26625142,26328605,0.0248,0.0245,0.9889,1.0,1.0,1.0113,604806,26086011,0.9908
cf_allcolo.ns17.oracleGeneral.zst,23743052,2257188,0.0221,0.0021,0.0951,1.0,1.0,10.5189,604800,1711181,0.7581
cf_allcolo.ns1699.oracleGeneral.zst,3842685,181441,0.0036,0.0002,0.0472,1.0,1.0,21.1787,604787,67888,0.3742
cf_allcolo.ns1698.oracleGeneral.zst,4248630,189745,0.004,0.0002,0.0447,1.0,1.0,22.3913,604787,69791,0.3678
cf_allcolo.ns1693.oracleGeneral.zst,1544613,1528905,0.0014,0.0014,0.9898,1.0,1.0,1.0103,604802,1515783,0.9914
cf_allcolo.ns169.oracleGeneral.zst,87760234,307535,0.0817,0.0003,0.0035,1.0,1.0,285.3667,604807,161193,0.5241
cf_allcolo.ns168.oracleGeneral.zst,11786364,240294,0.011,0.0002,0.0204,1.0,1.0,49.0498,604800,89972,0.3744
cf_allcolo.ns1669.oracleGeneral.zst,1538096,147842,0.0014,0.0001,0.0961,1.0,1.0,10.4036,604795,71453,0.4833
cf_allcolo.ns1660.oracleGeneral.zst,2510755,186203,0.0023,0.0002,0.0742,1.0,1.0,13.484,604796,92558,0.4971
cf_allcolo.ns1648.oracleGeneral.zst,5662707,311759,0.0053,0.0003,0.0551,1.0,1.0,18.1637,604799,358,0.0011
cf_allcolo.ns1639.oracleGeneral.zst,4247871,191405,0.004,0.0002,0.0451,1.0,1.0,22.1931,604793,70581,0.3688
cf_allcolo.ns1628.oracleGeneral.zst,1566810,892310,0.0015,0.0008,0.5695,1.0,1.0,1.7559,604801,886961,0.994
cf_allcolo.ns16.oracleGeneral.zst,286883555,422544,0.2672,0.0004,0.0015,1.0,1.0,678.9436,604807,403247,0.9543
cf_allcolo.ns1597.oracleGeneral.zst,2226245,330372,0.0021,0.0003,0.1484,1.0,1.0,6.7386,604799,193721,0.5864
cf_allcolo.ns159.oracleGeneral.zst,15900411,1875973,0.0148,0.0017,0.118,1.0,1.0,8.4758,604801,115544,0.0616
cf_allcolo.ns1572.oracleGeneral.zst,3207500,186613,0.003,0.0002,0.0582,1.0,1.0,17.188,604796,185787,0.9956
cf_allcolo.ns1569.oracleGeneral.zst,1244890,102477,0.0012,0.0001,0.0823,1.0,1.0,12.148,604790,83256,0.8124
cf_allcolo.ns1568.oracleGeneral.zst,1115383,194179,0.001,0.0002,0.1741,1.0,1.0,5.7441,604786,18659,0.0961
cf_allcolo.ns1557.oracleGeneral.zst,2123582,184936,0.002,0.0002,0.0871,1.0,1.0,11.4828,604795,58146,0.3144
cf_allcolo.ns1555.oracleGeneral.zst,3922313,210640,0.0037,0.0002,0.0537,1.0,1.0,18.6209,604797,97923,0.4649
cf_allcolo.ns15541.oracleGeneral.zst,1016372,192239,0.0009,0.0002,0.1891,1.0,1.0,5.287,604720,134526,0.6998
cf_allcolo.ns1554.oracleGeneral.zst,13469106,154732,0.0125,0.0001,0.0115,1.0,1.0,87.048,604805,73818,0.4771
cf_allcolo.ns1543.oracleGeneral.zst,2384280,921637,0.0022,0.0009,0.3865,1.0,1.0,2.587,604804,804516,0.8729
cf_allcolo.ns1536.oracleGeneral.zst,4479386,181994,0.0042,0.0002,0.0406,1.0,1.0,24.6128,604798,66396,0.3648
cf_allcolo.ns1522.oracleGeneral.zst,1040880,154112,0.001,0.0001,0.1481,1.0,1.0,6.754,604792,119507,0.7755
cf_allcolo.ns1519.oracleGeneral.zst,7156933,174803,0.0067,0.0002,0.0244,1.0,1.0,40.9428,604802,104935,0.6003
cf_allcolo.ns1502.oracleGeneral.zst,1341602,118462,0.0012,0.0001,0.0883,1.0,1.0,11.3252,604798,43707,0.369
cf_allcolo.ns15.oracleGeneral.zst,21291397,115268,0.0198,0.0001,0.0054,1.0,1.0,184.7121,604806,109561,0.9505
cf_allcolo.ns1485.oracleGeneral.zst,11897246,335101,0.0111,0.0003,0.0282,1.0,1.0,35.5035,604800,50291,0.1501
cf_allcolo.ns1476.oracleGeneral.zst,3385440,917694,0.0032,0.0009,0.2711,1.0,1.0,3.6891,604807,602926,0.657
cf_allcolo.ns147.oracleGeneral.zst,26367034,19583112,0.0246,0.0182,0.7427,1.0,1.0,1.3464,604804,19376563,0.9895
cf_allcolo.ns146.oracleGeneral.zst,107854061,1159037,0.1004,0.0011,0.0107,1.0,1.0,93.0549,604808,445406,0.3843
cf_allcolo.ns145.oracleGeneral.zst,15035506,13427337,0.014,0.0125,0.893,1.0,1.0,1.1198,604802,13314938,0.9916
cf_allcolo.ns1447.oracleGeneral.zst,4411584,190308,0.0041,0.0002,0.0431,1.0,1.0,23.1813,604791,70020,0.3679
cf_allcolo.ns1446.oracleGeneral.zst,4459032,190577,0.0042,0.0002,0.0427,1.0,1.0,23.3975,604784,69625,0.3653
cf_allcolo.ns1440.oracleGeneral.zst,4405568,191010,0.0041,0.0002,0.0434,1.0,1.0,23.0646,604789,70219,0.3676
cf_allcolo.ns1437.oracleGeneral.zst,3554361,221102,0.0033,0.0002,0.0622,1.0,1.0,16.0757,604793,129924,0.5876
cf_allcolo.ns1436.oracleGeneral.zst,4628601,191190,0.0043,0.0002,0.0413,1.0,1.0,24.2094,604799,70521,0.3689
cf_allcolo.ns1435.oracleGeneral.zst,4435349,191825,0.0041,0.0002,0.0432,1.0,1.0,23.1219,604796,70624,0.3682
cf_allcolo.ns1419.oracleGeneral.zst,4994916,166186,0.0047,0.0002,0.0333,1.0,1.0,30.0562,604800,57373,0.3452
cf_allcolo.ns1413.oracleGeneral.zst,13142968,450821,0.0122,0.0004,0.0343,1.0,1.0,29.1534,604800,124083,0.2752
cf_allcolo.ns141.oracleGeneral.zst,25978478,633180,0.0242,0.0006,0.0244,1.0,1.0,41.0286,604807,445100,0.703
cf_allcolo.ns14.oracleGeneral.zst,4570864,429754,0.0043,0.0004,0.094,1.0,1.0,10.636,604803,245282,0.5707
cf_allcolo.ns1392.oracleGeneral.zst,1322055,700411,0.0012,0.0007,0.5298,1.0,1.0,1.8875,604780,693695,0.9904
cf_allcolo.ns1383.oracleGeneral.zst,1062436,1044695,0.001,0.001,0.9833,1.0,1.0,1.017,604801,1030988,0.9869
cf_allcolo.ns1378.oracleGeneral.zst,4263548,188513,0.004,0.0002,0.0442,1.0,1.0,22.6167,604777,69344,0.3678
cf_allcolo.ns1376.oracleGeneral.zst,4260981,190833,0.004,0.0002,0.0448,1.0,1.0,22.3283,604797,70208,0.3679
cf_allcolo.ns1371.oracleGeneral.zst,3114923,101355,0.0029,0.0001,0.0325,1.0,1.0,30.7328,604798,53034,0.5232
cf_allcolo.ns1366.oracleGeneral.zst,5555490,1871999,0.0052,0.0017,0.337,1.0,1.0,2.9677,604802,1603192,0.8564
cf_allcolo.ns1363.oracleGeneral.zst,4342334,181060,0.004,0.0002,0.0417,1.0,1.0,23.9828,604790,65775,0.3633
cf_allcolo.ns1362.oracleGeneral.zst,1883822,1592105,0.0018,0.0015,0.8451,1.0,1.0,1.1832,604792,1577485,0.9908
cf_allcolo.ns1359.oracleGeneral.zst,1619112,146234,0.0015,0.0001,0.0903,1.0,1.0,11.0721,604800,73047,0.4995
cf_allcolo.ns135.oracleGeneral.zst,3008438,155723,0.0028,0.0001,0.0518,1.0,1.0,19.3192,604801,199,0.0013
cf_allcolo.ns134.oracleGeneral.zst,59982093,389457,0.0559,0.0004,0.0065,1.0,1.0,154.0147,604807,755,0.0019
cf_allcolo.ns1333.oracleGeneral.zst,1314548,174035,0.0012,0.0002,0.1324,1.0,1.0,7.5534,604795,86701,0.4982
cf_allcolo.ns1322.oracleGeneral.zst,2726131,163019,0.0025,0.0002,0.0598,1.0,1.0,16.7228,604800,71430,0.4382
cf_allcolo.ns131.oracleGeneral.zst,19935198,2961270,0.0186,0.0028,0.1485,1.0,1.0,6.732,604801,2853835,0.9637
cf_allcolo.ns1304.oracleGeneral.zst,1270943,308006,0.0012,0.0003,0.2423,1.0,1.0,4.1264,604785,427,0.0014
cf_allcolo.ns13.oracleGeneral.zst,5155148,381895,0.0048,0.0004,0.0741,1.0,1.0,13.4989,604808,371535,0.9729
cf_allcolo.ns129.oracleGeneral.zst,2646734,2305237,0.0025,0.0021,0.871,1.0,1.0,1.1481,604801,2171339,0.9419
cf_allcolo.ns128.oracleGeneral.zst,399761267,239264,0.3723,0.0002,0.0006,1.0,1.0,1670.7957,604805,53404,0.2232
cf_allcolo.ns1273.oracleGeneral.zst,16197099,929636,0.0151,0.0009,0.0574,1.0,1.0,17.4231,604803,320132,0.3444
cf_allcolo.ns1270.oracleGeneral.zst,2905437,2727857,0.0027,0.0025,0.9389,1.0,1.0,1.0651,604794,2599804,0.9531
cf_allcolo.ns1268.oracleGeneral.zst,2798493,178805,0.0026,0.0002,0.0639,1.0,1.0,15.6511,604792,176,0.001
cf_allcolo.ns1250.oracleGeneral.zst,1643365,189249,0.0015,0.0002,0.1152,1.0,1.0,8.6836,604788,105250,0.5561
cf_allcolo.ns1247.oracleGeneral.zst,3739840,180835,0.0035,0.0002,0.0484,1.0,1.0,20.681,604792,67574,0.3737
cf_allcolo.ns1243.oracleGeneral.zst,4301978,191121,0.004,0.0002,0.0444,1.0,1.0,22.5092,604790,70498,0.3689
cf_allcolo.ns1242.oracleGeneral.zst,4125339,182059,0.0038,0.0002,0.0441,1.0,1.0,22.6594,604795,66350,0.3644
cf_allcolo.ns1240.oracleGeneral.zst,3983125,2045914,0.0037,0.0019,0.5136,1.0,1.0,1.9469,604804,2035459,0.9949
cf_allcolo.ns1236.oracleGeneral.zst,4335740,191515,0.004,0.0002,0.0442,1.0,1.0,22.6392,604785,70686,0.3691
cf_allcolo.ns1235.oracleGeneral.zst,4342942,188846,0.004,0.0002,0.0435,1.0,1.0,22.9973,604789,69498,0.368
cf_allcolo.ns1230.oracleGeneral.zst,4360967,190264,0.0041,0.0002,0.0436,1.0,1.0,22.9206,604792,69966,0.3677
cf_allcolo.ns123.oracleGeneral.zst,5983751,592767,0.0056,0.0006,0.0991,1.0,1.0,10.0946,604802,1100,0.0019
cf_allcolo.ns1228.oracleGeneral.zst,8374740,260131,0.0078,0.0002,0.0311,1.0,1.0,32.1943,604798,341,0.0013
cf_allcolo.ns122.oracleGeneral.zst,26661775,166327,0.0248,0.0002,0.0062,1.0,1.0,160.2973,604808,37965,0.2283
cf_allcolo.ns1211.oracleGeneral.zst,10435348,429057,0.0097,0.0004,0.0411,1.0,1.0,24.3216,604799,159022,0.3706
cf_allcolo.ns1200.oracleGeneral.zst,10470783,277393,0.0098,0.0003,0.0265,1.0,1.0,37.7471,604803,124410,0.4485
cf_allcolo.ns120.oracleGeneral.zst,23174736,20200244,0.0216,0.0188,0.8716,1.0,1.0,1.1473,604806,19807601,0.9806
cf_allcolo.ns12.oracleGeneral.zst,31024048,674981,0.0289,0.0006,0.0218,1.0,1.0,45.9628,604802,240254,0.3559
cf_allcolo.ns1194.oracleGeneral.zst,4275589,190985,0.004,0.0002,0.0447,1.0,1.0,22.387,604795,70755,0.3705
cf_allcolo.ns1193.oracleGeneral.zst,4365096,190451,0.0041,0.0002,0.0436,1.0,1.0,22.9198,604778,70387,0.3696
cf_allcolo.ns1192.oracleGeneral.zst,4258080,188698,0.004,0.0002,0.0443,1.0,1.0,22.5656,604793,68966,0.3655
cf_allcolo.ns1190.oracleGeneral.zst,3822848,437056,0.0036,0.0004,0.1143,1.0,1.0,8.7468,604795,200327,0.4584
cf_allcolo.ns1189.oracleGeneral.zst,17796147,278012,0.0166,0.0003,0.0156,1.0,1.0,64.0122,604798,82396,0.2964
cf_allcolo.ns1185.oracleGeneral.zst,4212048,182589,0.0039,0.0002,0.0433,1.0,1.0,23.0685,604799,66872,0.3662
cf_allcolo.ns1184.oracleGeneral.zst,4256449,191209,0.004,0.0002,0.0449,1.0,1.0,22.2607,604799,70300,0.3677
cf_allcolo.ns1183.oracleGeneral.zst,4337978,191066,0.004,0.0002,0.044,1.0,1.0,22.7041,604783,70197,0.3674
cf_allcolo.ns1182.oracleGeneral.zst,4289731,190869,0.004,0.0002,0.0445,1.0,1.0,22.4747,604803,70601,0.3699
cf_allcolo.ns1181.oracleGeneral.zst,4356323,190800,0.0041,0.0002,0.0438,1.0,1.0,22.8319,604793,70284,0.3684
cf_allcolo.ns1180.oracleGeneral.zst,4271180,190706,0.004,0.0002,0.0446,1.0,1.0,22.3967,604793,69973,0.3669
cf_allcolo.ns118.oracleGeneral.zst,3068874,2714283,0.0029,0.0025,0.8845,1.0,1.0,1.1306,604796,2585077,0.9524
cf_allcolo.ns1179.oracleGeneral.zst,4282686,188086,0.004,0.0002,0.0439,1.0,1.0,22.7698,604786,69079,0.3673
cf_allcolo.ns1178.oracleGeneral.zst,4199503,190166,0.0039,0.0002,0.0453,1.0,1.0,22.0834,604798,70138,0.3688
cf_allcolo.ns1177.oracleGeneral.zst,4336869,190625,0.004,0.0002,0.044,1.0,1.0,22.7508,604788,70192,0.3682
cf_allcolo.ns1176.oracleGeneral.zst,4342116,182292,0.004,0.0002,0.042,1.0,1.0,23.8196,604802,66714,0.366
cf_allcolo.ns1175.oracleGeneral.zst,4277394,191051,0.004,0.0002,0.0447,1.0,1.0,22.3888,604791,70476,0.3689
cf_allcolo.ns1174.oracleGeneral.zst,4263303,190825,0.004,0.0002,0.0448,1.0,1.0,22.3414,604793,70752,0.3708
cf_allcolo.ns1173.oracleGeneral.zst,4313918,189503,0.004,0.0002,0.0439,1.0,1.0,22.7644,604792,69754,0.3681
cf_allcolo.ns1171.oracleGeneral.zst,3869160,369090,0.0036,0.0003,0.0954,1.0,1.0,10.483,604796,803,0.0022
cf_allcolo.ns1169.oracleGeneral.zst,8319563,6351187,0.0077,0.0059,0.7634,1.0,1.0,1.3099,604801,5471918,0.8616
cf_allcolo.ns1161.oracleGeneral.zst,21810772,116758,0.0203,0.0001,0.0054,1.0,1.0,186.8032,604801,44222,0.3787
cf_allcolo.ns116.oracleGeneral.zst,4272375,741135,0.004,0.0007,0.1735,1.0,1.0,5.7646,604751,512176,0.6911
cf_allcolo.ns1152.oracleGeneral.zst,3632476,199767,0.0034,0.0002,0.055,1.0,1.0,18.1836,604802,136902,0.6853
cf_allcolo.ns114.oracleGeneral.zst,193456209,4293148,0.1802,0.004,0.0222,1.0,1.0,45.0616,604806,435454,0.1014
cf_allcolo.ns1133.oracleGeneral.zst,4615934,645691,0.0043,0.0006,0.1399,1.0,1.0,7.1488,604800,888,0.0014
cf_allcolo.ns111.oracleGeneral.zst,253216720,276049,0.2358,0.0003,0.0011,1.0,1.0,917.289,604805,197993,0.7172
cf_allcolo.ns1103.oracleGeneral.zst,4268615,173668,0.004,0.0002,0.0407,1.0,1.0,24.5792,604802,134625,0.7752
cf_allcolo.ns11.oracleGeneral.zst,1379277,305775,0.0013,0.0003,0.2217,1.0,1.0,4.5108,604787,75538,0.247
cf_allcolo.ns1095.oracleGeneral.zst,2320061,396195,0.0022,0.0004,0.1708,1.0,1.0,5.8559,604803,376247,0.9497
cf_allcolo.ns1091.oracleGeneral.zst,5590280,2729514,0.0052,0.0025,0.4883,1.0,1.0,2.0481,604801,4754,0.0017
cf_allcolo.ns1081.oracleGeneral.zst,8938018,848528,0.0083,0.0008,0.0949,1.0,1.0,10.5336,604798,304662,0.359
cf_allcolo.ns108.oracleGeneral.zst,5552073,2936959,0.0052,0.0027,0.529,1.0,1.0,1.8904,604799,2607422,0.8878
cf_allcolo.ns1076.oracleGeneral.zst,5031122,602727,0.0047,0.0006,0.1198,1.0,1.0,8.3473,604801,315971,0.5242
cf_allcolo.ns1055.oracleGeneral.zst,1942493,946283,0.0018,0.0009,0.4871,1.0,1.0,2.0528,604789,1567,0.0017
cf_allcolo.ns1052.oracleGeneral.zst,2911059,1170965,0.0027,0.0011,0.4022,1.0,1.0,2.486,604802,891357,0.7612
cf_allcolo.ns1051.oracleGeneral.zst,1581840,379740,0.0015,0.0004,0.2401,1.0,1.0,4.1656,604794,343711,0.9051
cf_allcolo.ns10508.oracleGeneral.zst,1422531,137720,0.0013,0.0001,0.0968,1.0,1.0,10.3292,604738,136,0.001
cf_allcolo.ns105.oracleGeneral.zst,11445642,347826,0.0107,0.0003,0.0304,1.0,1.0,32.9062,604795,132651,0.3814
cf_allcolo.ns1049.oracleGeneral.zst,5889253,2327661,0.0055,0.0022,0.3952,1.0,1.0,2.5301,604802,2081353,0.8942
cf_allcolo.ns10485.oracleGeneral.zst,2189219,1088713,0.002,0.001,0.4973,1.0,1.0,2.0108,604783,797931,0.7329
cf_allcolo.ns1042.oracleGeneral.zst,1230034,117029,0.0011,0.0001,0.0951,1.0,1.0,10.5105,604799,23720,0.2027
cf_allcolo.ns10406.oracleGeneral.zst,2122407,133685,0.002,0.0001,0.063,1.0,1.0,15.8762,604732,56555,0.423
cf_allcolo.ns104.oracleGeneral.zst,55009764,2786528,0.0512,0.0026,0.0507,1.0,1.0,19.7413,604807,1514224,0.5434
cf_allcolo.ns1033.oracleGeneral.zst,5768883,3932899,0.0054,0.0037,0.6817,1.0,1.0,1.4668,604796,3745106,0.9523
cf_allcolo.ns1029.oracleGeneral.zst,4501951,1071846,0.0042,0.001,0.2381,1.0,1.0,4.2002,604803,1390,0.0013
cf_allcolo.ns10261.oracleGeneral.zst,3190153,1235840,0.003,0.0012,0.3874,1.0,1.0,2.5814,604788,1516,0.0012
cf_allcolo.ns1025.oracleGeneral.zst,1529668,524433,0.0014,0.0005,0.3428,1.0,1.0,2.9168,604795,358036,0.6827
cf_allcolo.ns102.oracleGeneral.zst,71666960,211939,0.0667,0.0002,0.003,1.0,1.0,338.149,604808,123667,0.5835
cf_allcolo.ns1014.oracleGeneral.zst,1019135,176350,0.0009,0.0002,0.173,1.0,1.0,5.779,604791,5781,0.0328
cf_allcolo.ns101.oracleGeneral.zst,248258662,1954997,0.2312,0.0018,0.0079,1.0,1.0,126.9867,604808,1457731,0.7456
cf_allcolo.ns10.oracleGeneral.zst,39857326,487623,0.0371,0.0005,0.0122,1.0,1.0,81.738,0,258701,0.5305
io_traces.ns99.oracleGeneral.zst,3200000,1432967,0.003,0.0013,0.4478,1.0,1.0,2.2331,2603589,1112767,0.7765
io_traces.ns97.oracleGeneral.zst,18800000,1627119,0.0175,0.0015,0.0865,1.0,1.0,11.5542,2653427,1338936,0.8229
io_traces.ns96.oracleGeneral.zst,14600000,1139190,0.0136,0.0011,0.078,1.0,1.0,12.8161,2663401,445165,0.3908
io_traces.ns95.oracleGeneral.zst,1400000,333668,0.0013,0.0003,0.2383,1.0,1.0,4.1958,322657,164000,0.4915
io_traces.ns94.oracleGeneral.zst,14400000,8844532,0.0134,0.0082,0.6142,1.0,1.0,1.6281,2663914,6372064,0.7205
io_traces.ns93.oracleGeneral.zst,4800000,434702,0.0045,0.0004,0.0906,1.0,1.0,11.042,2597387,285400,0.6565
io_traces.ns92.oracleGeneral.zst,47400000,1815557,0.0441,0.0017,0.0383,1.0,1.0,26.1077,2673063,206914,0.114
io_traces.ns91.oracleGeneral.zst,38400000,1534777,0.0358,0.0014,0.04,1.0,1.0,25.0199,2678079,150343,0.098
io_traces.ns90.oracleGeneral.zst,12800000,166009,0.0119,0.0002,0.013,1.0,1.0,77.1043,2653321,19352,0.1166
io_traces.ns9.oracleGeneral.zst,22600000,720205,0.021,0.0007,0.0319,1.0,1.0,31.38,2666969,126621,0.1758
io_traces.ns88.oracleGeneral.zst,36000000,1783753,0.0335,0.0017,0.0495,1.0,1.0,20.1822,2665393,263440,0.1477
io_traces.ns87.oracleGeneral.zst,36000000,290593,0.0335,0.0003,0.0081,1.0,1.0,123.8846,2676723,75642,0.2603
io_traces.ns86.oracleGeneral.zst,37000000,1676626,0.0345,0.0016,0.0453,1.0,1.0,22.0681,2665238,212555,0.1268
io_traces.ns85.oracleGeneral.zst,6200000,682781,0.0058,0.0006,0.1101,1.0,1.0,9.0805,2653979,382186,0.5597
io_traces.ns83.oracleGeneral.zst,35600000,1691726,0.0332,0.0016,0.0475,1.0,1.0,21.0436,2666398,225207,0.1331
io_traces.ns826.oracleGeneral.zst,2800000,1935357,0.0026,0.0018,0.6912,1.0,1.0,1.4468,1880377,1693915,0.8752
io_traces.ns825.oracleGeneral.zst,2800000,1940482,0.0026,0.0018,0.693,1.0,1.0,1.4429,1857231,1700621,0.8764
io_traces.ns810.oracleGeneral.zst,177000000,52922279,0.1648,0.0493,0.299,1.0,1.0,3.3445,2658150,14078886,0.266
io_traces.ns81.oracleGeneral.zst,8000000,564207,0.0075,0.0005,0.0705,1.0,1.0,14.1792,2677138,230891,0.4092
io_traces.ns804.oracleGeneral.zst,295920923,107309691,0.2756,0.0999,0.3626,1.0,1.0,2.7576,2673827,55618591,0.5183
io_traces.ns801.oracleGeneral.zst,2000000,1405098,0.0019,0.0013,0.7025,1.0,1.0,1.4234,2542119,978708,0.6965
io_traces.ns80.oracleGeneral.zst,8200000,588761,0.0076,0.0005,0.0718,1.0,1.0,13.9276,2664491,163057,0.2769
io_traces.ns8.oracleGeneral.zst,37400000,1497761,0.0348,0.0014,0.04,1.0,1.0,24.9706,2671802,169798,0.1134
io_traces.ns794.oracleGeneral.zst,1400000,173971,0.0013,0.0002,0.1243,1.0,1.0,8.0473,2397934,110117,0.633
io_traces.ns792.oracleGeneral.zst,6800000,3432685,0.0063,0.0032,0.5048,1.0,1.0,1.981,2643009,2375904,0.6921
io_traces.ns791.oracleGeneral.zst,2800000,2101527,0.0026,0.002,0.7505,1.0,1.0,1.3324,2535817,1916420,0.9119
io_traces.ns79.oracleGeneral.zst,377400000,14484082,0.3515,0.0135,0.0384,1.0,1.0,26.0562,2678218,6178950,0.4266
io_traces.ns785.oracleGeneral.zst,4200000,707807,0.0039,0.0007,0.1685,1.0,1.0,5.9338,2603800,263173,0.3718
io_traces.ns784.oracleGeneral.zst,8200000,4888430,0.0076,0.0046,0.5961,1.0,1.0,1.6774,2636294,4230942,0.8655
io_traces.ns783.oracleGeneral.zst,3800000,361400,0.0035,0.0003,0.0951,1.0,1.0,10.5147,2671000,104519,0.2892
io_traces.ns780.oracleGeneral.zst,1800000,261770,0.0017,0.0002,0.1454,1.0,1.0,6.8763,2442737,150378,0.5745
io_traces.ns78.oracleGeneral.zst,37400000,1469583,0.0348,0.0014,0.0393,1.0,1.0,25.4494,2676918,138994,0.0946
io_traces.ns774.oracleGeneral.zst,1200000,130136,0.0011,0.0001,0.1084,1.0,1.0,9.2211,2330892,42614,0.3275
io_traces.ns771.oracleGeneral.zst,3600000,2267510,0.0034,0.0021,0.6299,1.0,1.0,1.5876,2605064,1933034,0.8525
io_traces.ns770.oracleGeneral.zst,3600000,311684,0.0034,0.0003,0.0866,1.0,1.0,11.5502,2524660,130233,0.4178
io_traces.ns77.oracleGeneral.zst,30800000,1348870,0.0287,0.0013,0.0438,1.0,1.0,22.8339,2669371,564178,0.4183
io_traces.ns761.oracleGeneral.zst,2400000,446945,0.0022,0.0004,0.1862,1.0,1.0,5.3698,2667715,313158,0.7007
